x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;FPS;TIMESTAMP
14363.949219;-20549.878906;227.0;0.0;0.0;34.104389;0.0;0.0;1.0;0.828017;0.560702;0.0;119.993195;2018-10-24T10:20:04.955Z
14513.313477;-20419.628906;227.0;0.0;0.0;43.726959;0.0;0.0;1.0;0.722642;0.691222;0.0;119.993195;2018-10-24T10:20:05.956Z
14657.710938;-20281.511719;227.0;0.0;0.0;43.726959;0.0;0.0;1.0;0.722642;0.691222;0.0;119.993141;2018-10-24T10:20:06.957Z
14824.473633;-20189.0625;227.0;0.0;0.0;3.589739;0.0;0.0;1.0;0.998038;0.062612;0.0;119.988525;2018-10-24T10:20:07.953Z
15023.779297;-20209.902344;227.0;0.0;0.0;-13.75176;0.0;0.0;1.0;0.971335;-0.237716;0.0;119.99781;2018-10-24T10:20:08.954Z
15201.556641;-20297.480469;227.0;0.0;0.0;-48.297897;0.0;0.0;1.0;0.665258;-0.746614;0.0;119.988579;2018-10-24T10:20:09.955Z
15241.868164;-20488.578125;227.0;0.0;0.0;-80.437668;0.0;0.0;1.0;0.16612;-0.986106;0.0;119.99781;2018-10-24T10:20:10.957Z
15271.447266;-20687.328125;227.0;0.0;0.0;-84.159424;0.0;0.0;1.0;0.101761;-0.994809;0.0;119.993141;2018-10-24T10:20:11.957Z
15258.753906;-20885.277344;227.0;0.0;0.0;-112.819328;0.0;0.0;1.0;-0.387826;-0.921732;0.0;119.983971;2018-10-24T10:20:12.958Z
15093.385742;-20984.375;227.0;0.0;0.0;-162.878769;0.0;0.0;1.0;-0.955684;-0.294395;0.0;119.988525;2018-10-24T10:20:13.957Z
14898.494141;-21028.714844;227.0;0.0;0.0;-169.526154;0.0;0.0;1.0;-0.983338;-0.181787;0.0;119.988579;2018-10-24T10:20:14.957Z
14704.606445;-21055.75;227.0;0.0;0.0;-178.178787;0.0;0.0;1.0;-0.999495;-0.031781;0.0;119.99781;2018-10-24T10:20:15.957Z
14502.988281;-21055.53125;227.0;0.0;0.0;178.84024;0.0;0.0;1.0;-0.999795;0.02024;0.0;119.988579;2018-10-24T10:20:16.952Z
14303.169922;-21049.421875;227.0;0.0;0.0;177.778183;0.0;0.0;1.0;-0.999248;0.038768;0.0;119.988525;2018-10-24T10:20:17.954Z
14102.677734;-21040.304688;227.0;0.0;0.0;177.049545;0.0;0.0;1.0;-0.998674;0.051473;0.0;119.993195;2018-10-24T10:20:18.954Z
13901.337891;-21028.617188;227.0;0.0;0.0;176.278885;0.0;0.0;1.0;-0.997892;0.0649;0.0;119.99781;2018-10-24T10:20:19.954Z
13700.270508;-21012.898438;227.0;0.0;0.0;174.182449;0.0;0.0;1.0;-0.99485;0.101361;0.0;119.988579;2018-10-24T10:20:20.954Z
13506.598633;-20991.976563;227.0;0.0;0.0;175.079315;0.0;0.0;1.0;-0.996314;0.085777;0.0;119.99781;2018-10-24T10:20:21.954Z
13306.630859;-20976.03125;227.0;0.0;0.0;175.552597;0.0;0.0;1.0;-0.996989;0.077544;0.0;119.864014;2018-10-24T10:20:22.954Z
13106.936523;-20959.273438;227.0;0.0;0.0;174.503967;0.0;0.0;1.0;-0.995403;0.095777;0.0;119.99781;2018-10-24T10:20:23.955Z
12917.459961;-20908.769531;227.0;0.0;0.0;144.880524;0.0;0.0;1.0;-0.817954;0.575283;0.0;119.997757;2018-10-24T10:20:24.956Z
12758.350586;-20790.1875;227.0;0.0;0.0;158.519196;0.0;0.0;1.0;-0.93054;0.36619;0.0;119.99781;2018-10-24T10:20:25.955Z
12567.794922;-20759.90625;227.0;0.0;0.0;173.049301;0.0;0.0;1.0;-0.992651;0.121015;0.0;119.99781;2018-10-24T10:20:26.956Z
12366.376953;-20735.863281;227.0;0.0;0.0;173.296677;0.0;0.0;1.0;-0.993164;0.116728;0.0;119.99781;2018-10-24T10:20:27.956Z
12166.744141;-20712.675781;227.0;0.0;0.0;173.444275;0.0;0.0;1.0;-0.993461;0.114169;0.0;119.988579;2018-10-24T10:20:28.955Z
11966.898438;-20689.949219;227.0;0.0;0.0;173.580246;0.0;0.0;1.0;-0.993729;0.111812;0.0;119.993195;2018-10-24T10:20:29.956Z
11766.589844;-20667.679688;227.0;0.0;0.0;173.734711;0.0;0.0;1.0;-0.994027;0.109132;0.0;119.988579;2018-10-24T10:20:30.957Z
11566.316406;-20646.039063;227.0;0.0;0.0;173.941452;0.0;0.0;1.0;-0.994415;0.105545;0.0;119.988579;2018-10-24T10:20:31.957Z
11366.030273;-20625.328125;227.0;0.0;0.0;174.281891;0.0;0.0;1.0;-0.995024;0.099634;0.0;119.99781;2018-10-24T10:20:32.957Z
11164.676758;-20606.417969;227.0;0.0;0.0;175.155197;0.0;0.0;1.0;-0.996427;0.084457;0.0;119.993195;2018-10-24T10:20:33.957Z
11000.545898;-20599.136719;227.0;0.0;0.0;-179.037735;0.0;0.0;1.0;-0.999859;-0.016794;0.0;119.99781;2018-10-24T10:20:34.957Z
10790.126953;-20602.191406;227.0;0.0;0.0;-179.223511;0.0;0.0;1.0;-0.999908;-0.013552;0.0;119.988579;2018-10-24T10:20:35.957Z
10589.129883;-20604.828125;227.0;0.0;0.0;-179.26796;0.0;0.0;1.0;-0.999918;-0.012776;0.0;119.99781;2018-10-24T10:20:36.958Z
10383.991211;-20607.390625;227.0;0.0;0.0;-179.298889;0.0;0.0;1.0;-0.999925;-0.012237;0.0;119.988579;2018-10-24T10:20:37.958Z
10189.540039;-20609.726563;227.0;0.0;0.0;-179.323364;0.0;0.0;1.0;-0.99993;-0.011809;0.0;119.988579;2018-10-24T10:20:38.958Z
9977.449219;-20612.1875;227.0;0.0;0.0;-179.3479;0.0;0.0;1.0;-0.999935;-0.011381;0.0;119.988579;2018-10-24T10:20:39.958Z
9783.117188;-20614.359375;227.0;0.0;0.0;-179.369705;0.0;0.0;1.0;-0.99994;-0.011001;0.0;119.993195;2018-10-24T10:20:40.950Z
9585.422852;-20616.496094;227.0;0.0;0.0;-179.391846;0.0;0.0;1.0;-0.999944;-0.010614;0.0;119.99781;2018-10-24T10:20:41.951Z
9380.457031;-20618.632813;227.0;0.0;0.0;-179.41539;0.0;0.0;1.0;-0.999948;-0.010203;0.0;119.993195;2018-10-24T10:20:42.950Z
9178.155273;-20620.652344;227.0;0.0;0.0;-179.439667;0.0;0.0;1.0;-0.999952;-0.00978;0.0;119.99781;2018-10-24T10:20:43.951Z
8979.859375;-20622.546875;227.0;0.0;0.0;-179.464874;0.0;0.0;1.0;-0.999956;-0.00934;0.0;119.993195;2018-10-24T10:20:44.950Z
8779.06543;-20624.375;227.0;0.0;0.0;-179.492279;0.0;0.0;1.0;-0.999961;-0.008861;0.0;119.99781;2018-10-24T10:20:45.950Z
8577.067383;-20626.113281;227.0;0.0;0.0;-179.5224;0.0;0.0;1.0;-0.999965;-0.008336;0.0;119.993195;2018-10-24T10:20:46.951Z
8374.447266;-20627.742188;227.0;0.0;0.0;-179.555725;0.0;0.0;1.0;-0.99997;-0.007754;0.0;119.99781;2018-10-24T10:20:47.954Z
8173.518066;-20629.234375;227.0;0.0;0.0;-179.59285;0.0;0.0;1.0;-0.999975;-0.007106;0.0;119.99781;2018-10-24T10:20:48.954Z
7974.998535;-20630.570313;227.0;0.0;0.0;-179.634506;0.0;0.0;1.0;-0.99998;-0.006379;0.0;119.988525;2018-10-24T10:20:49.954Z
7773.324219;-20631.773438;227.0;0.0;0.0;-179.683548;0.0;0.0;1.0;-0.999985;-0.005523;0.0;119.988579;2018-10-24T10:20:50.954Z
7567.656738;-20632.804688;227.0;0.0;0.0;-179.742996;0.0;0.0;1.0;-0.99999;-0.004486;0.0;119.993195;2018-10-24T10:20:51.955Z
7369.519531;-20633.570313;227.0;0.0;0.0;-179.812759;0.0;0.0;1.0;-0.999995;-0.003268;0.0;119.993195;2018-10-24T10:20:52.956Z
7174.669922;-20634.066406;227.0;0.0;0.0;-179.89859;0.0;0.0;1.0;-0.999998;-0.00177;0.0;119.99781;2018-10-24T10:20:53.956Z
6961.767578;-20634.222656;227.0;0.0;0.0;179.976547;0.0;0.0;1.0;-1.0;0.000409;0.0;119.988525;2018-10-24T10:20:54.957Z
6766.573242;-20633.875;227.0;0.0;0.0;179.813354;0.0;0.0;1.0;-0.999995;0.003258;0.0;119.99781;2018-10-24T10:20:55.956Z
6562.929688;-20632.765625;227.0;0.0;0.0;179.543152;0.0;0.0;1.0;-0.999968;0.007974;0.0;119.99781;2018-10-24T10:20:56.957Z
6360.236328;-20630.304688;227.0;0.0;0.0;178.99408;0.0;0.0;1.0;-0.999846;0.017556;0.0;119.993195;2018-10-24T10:20:57.957Z
6149.978027;-20623.199219;227.0;0.0;0.0;175.83873;0.0;0.0;1.0;-0.997364;0.072564;0.0;119.47818;2018-10-24T10:20:58.957Z
5998.566895;-20551.789063;227.0;0.0;0.0;145.568024;0.0;0.0;1.0;-0.824798;0.565427;0.0;119.99781;2018-10-24T10:20:59.957Z
5837.370117;-20434.199219;227.0;0.0;0.0;143.035278;0.0;0.0;1.0;-0.799006;0.601323;0.0;119.99781;2018-10-24T10:21:00.958Z
5677.070313;-20313.277344;227.0;0.0;0.0;143.19426;0.0;0.0;1.0;-0.800671;0.599104;0.0;119.988579;2018-10-24T10:21:01.957Z
5514.300293;-20195.625;227.0;0.0;0.0;145.604248;0.0;0.0;1.0;-0.825155;0.564906;0.0;119.988525;2018-10-24T10:21:02.958Z
5340.526367;-20099.839844;227.0;0.0;0.0;166.243851;0.0;0.0;1.0;-0.971317;0.23779;0.0;119.99781;2018-10-24T10:21:03.954Z
5154.170898;-20082.585938;227.0;0.0;0.0;175.557907;0.0;0.0;1.0;-0.996996;0.077452;0.0;119.993195;2018-10-24T10:21:04.955Z
4951.342773;-20067.425781;227.0;0.0;0.0;175.833923;0.0;0.0;1.0;-0.997358;0.072648;0.0;119.993195;2018-10-24T10:21:05.955Z
4746.447754;-20052.722656;227.0;0.0;0.0;175.941299;0.0;0.0;1.0;-0.997492;0.070779;0.0;119.99781;2018-10-24T10:21:06.956Z
4549.162109;-20038.824219;227.0;0.0;0.0;175.993408;0.0;0.0;1.0;-0.997556;0.069871;0.0;119.99781;2018-10-24T10:21:07.956Z
4347.821777;-20024.777344;227.0;0.0;0.0;176.020706;0.0;0.0;1.0;-0.997589;0.069396;0.0;119.993195;2018-10-24T10:21:08.956Z
4147.461914;-20010.859375;227.0;0.0;0.0;176.030655;0.0;0.0;1.0;-0.997601;0.069223;0.0;119.993195;2018-10-24T10:21:09.956Z
3946.274414;-19996.894531;227.0;0.0;0.0;176.02594;0.0;0.0;1.0;-0.997596;0.069305;0.0;119.99781;2018-10-24T10:21:10.957Z
3747.409424;-19983.046875;227.0;0.0;0.0;176.005722;0.0;0.0;1.0;-0.997571;0.069657;0.0;119.988579;2018-10-24T10:21:11.956Z
3545.264648;-19968.863281;227.0;0.0;0.0;175.963089;0.0;0.0;1.0;-0.997519;0.070399;0.0;119.993195;2018-10-24T10:21:12.957Z
3342.901611;-19954.449219;227.0;0.0;0.0;175.880463;0.0;0.0;1.0;-0.997416;0.071838;0.0;119.993195;2018-10-24T10:21:13.957Z
3144.686279;-19939.902344;227.0;0.0;0.0;175.700409;0.0;0.0;1.0;-0.997186;0.074972;0.0;119.993195;2018-10-24T10:21:14.957Z
2938.697021;-19923.335938;227.0;0.0;0.0;174.764374;0.0;0.0;1.0;-0.995828;0.091252;0.0;119.99781;2018-10-24T10:21:15.958Z
2754.155273;-19896.855469;227.0;0.0;0.0;170.687454;0.0;0.0;1.0;-0.98682;0.16182;0.0;119.988579;2018-10-24T10:21:16.957Z
2558.450684;-19860.832031;227.0;0.0;0.0;168.1521;0.0;0.0;1.0;-0.978696;0.205314;0.0;119.827148;2018-10-24T10:21:17.952Z
2371.222656;-19811.042969;227.0;0.0;0.0;161.509933;0.0;0.0;1.0;-0.948379;0.31714;0.0;119.99781;2018-10-24T10:21:18.953Z
2179.522949;-19745.730469;227.0;0.0;0.0;160.872925;0.0;0.0;1.0;-0.944794;0.327665;0.0;119.988579;2018-10-24T10:21:19.954Z
1989.234253;-19678.445313;227.0;0.0;0.0;160.166077;0.0;0.0;1.0;-0.94068;0.339295;0.0;119.993195;2018-10-24T10:21:20.953Z
1800.715454;-19608.761719;227.0;0.0;0.0;159.220642;0.0;0.0;1.0;-0.934954;0.35477;0.0;119.99781;2018-10-24T10:21:21.954Z
1613.449707;-19535.089844;227.0;0.0;0.0;157.712448;0.0;0.0;1.0;-0.925292;0.379255;0.0;119.99781;2018-10-24T10:21:22.955Z
1429.333252;-19454.351563;227.0;0.0;0.0;154.447205;0.0;0.0;1.0;-0.902188;0.431343;0.0;119.99781;2018-10-24T10:21:23.955Z
1263.998779;-19349.179688;227.0;0.0;0.0;123.895004;0.0;0.0;1.0;-0.557673;0.830061;0.0;119.988579;2018-10-24T10:21:24.955Z
1179.531494;-19171.386719;227.0;0.0;0.0;113.418083;0.0;0.0;1.0;-0.397437;0.917629;0.0;119.988579;2018-10-24T10:21:25.956Z
1101.930908;-18985.203125;227.0;0.0;0.0;111.990005;0.0;0.0;1.0;-0.374445;0.927249;0.0;119.993141;2018-10-24T10:21:26.956Z
1028.618896;-18798.375;227.0;0.0;0.0;110.872887;0.0;0.0;1.0;-0.356296;0.934373;0.0;119.993195;2018-10-24T10:21:27.957Z
959.275879;-18609.851563;227.0;0.0;0.0;109.426025;0.0;0.0;1.0;-0.332589;0.943072;0.0;119.850204;2018-10-24T10:21:28.957Z
897.004639;-18418.828125;227.0;0.0;0.0;106.035622;0.0;0.0;1.0;-0.276235;0.96109;0.0;119.988579;2018-10-24T10:21:29.953Z
874.231934;-18227.429688;227.0;0.0;0.0;88.839775;0.0;0.0;1.0;0.020248;0.999795;0.0;119.988579;2018-10-24T10:21:30.952Z
879.391846;-18029.511719;227.0;0.0;0.0;88.382362;0.0;0.0;1.0;0.028229;0.999601;0.0;119.993195;2018-10-24T10:21:31.953Z
885.008545;-17827.617188;227.0;0.0;0.0;88.466484;0.0;0.0;1.0;0.026762;0.999642;0.0;119.988579;2018-10-24T10:21:32.953Z
889.97998;-17625.859375;227.0;0.0;0.0;88.733833;0.0;0.0;1.0;0.022097;0.999756;0.0;119.960861;2018-10-24T10:21:33.957Z
893.664795;-17424.980469;227.0;0.0;0.0;89.197594;0.0;0.0;1.0;0.014004;0.999902;0.0;119.993195;2018-10-24T10:21:34.957Z
895.151855;-17225.421875;227.0;0.0;0.0;90.025009;0.0;0.0;1.0;-0.000436;1.0;0.0;119.99781;2018-10-24T10:21:35.952Z
892.210083;-17025.753906;227.0;0.0;0.0;91.978027;0.0;0.0;1.0;-0.034516;0.999404;0.0;119.993195;2018-10-24T10:21:36.953Z
868.851807;-16837.242188;227.0;0.0;0.0;113.408333;0.0;0.0;1.0;-0.397281;0.917697;0.0;119.988579;2018-10-24T10:21:37.954Z
781.661377;-16653.363281;227.0;0.0;0.0;115.899399;0.0;0.0;1.0;-0.436792;0.899562;0.0;119.99781;2018-10-24T10:21:38.955Z
693.682129;-16473.226563;227.0;0.0;0.0;116.109001;0.0;0.0;1.0;-0.44008;0.897959;0.0;119.988579;2018-10-24T10:21:39.955Z
605.578613;-16293.675781;227.0;0.0;0.0;116.148659;0.0;0.0;1.0;-0.440702;0.897654;0.0;119.988579;2018-10-24T10:21:40.955Z
516.661133;-16112.46875;227.0;0.0;0.0;116.114983;0.0;0.0;1.0;-0.440174;0.897913;0.0;119.993195;2018-10-24T10:21:41.957Z
428.161621;-15931.605469;227.0;0.0;0.0;116.024529;0.0;0.0;1.0;-0.438756;0.898606;0.0;119.836403;2018-10-24T10:21:42.956Z
340.95166;-15752.421875;227.0;0.0;0.0;115.869293;0.0;0.0;1.0;-0.43632;0.899792;0.0;119.993195;2018-10-24T10:21:43.954Z
252.967041;-15569.984375;227.0;0.0;0.0;115.604439;0.0;0.0;1.0;-0.432155;0.901799;0.0;119.993195;2018-10-24T10:21:44.954Z
166.20874;-15387.117188;227.0;0.0;0.0;115.105293;0.0;0.0;1.0;-0.424283;0.90553;0.0;119.923988;2018-10-24T10:21:45.954Z
82.411621;-15203.730469;227.0;0.0;0.0;113.731064;0.0;0.0;1.0;-0.402444;0.915445;0.0;119.988525;2018-10-24T10:21:46.955Z
26.186035;-15025.310547;227.0;0.0;0.0;96.354538;0.0;0.0;1.0;-0.11068;0.993856;0.0;119.988579;2018-10-24T10:21:47.956Z
9.181152;-14826.1875;227.0;0.0;0.0;94.177925;0.0;0.0;1.0;-0.072854;0.997343;0.0;119.993195;2018-10-24T10:21:48.956Z
-4.400635;-14625.146484;227.0;0.0;0.0;93.632469;0.0;0.0;1.0;-0.063356;0.997991;0.0;119.988579;2018-10-24T10:21:49.956Z
-16.592529;-14424.208984;227.0;0.0;0.0;93.338646;0.0;0.0;1.0;-0.058237;0.998303;0.0;119.993195;2018-10-24T10:21:50.957Z
-27.926758;-14223.296875;227.0;0.0;0.0;93.130775;0.0;0.0;1.0;-0.054615;0.998507;0.0;119.993195;2018-10-24T10:21:51.957Z
-38.565674;-14022.857422;227.0;0.0;0.0;92.949188;0.0;0.0;1.0;-0.05145;0.998676;0.0;119.993195;2018-10-24T10:21:52.958Z
-48.427246;-13824.535156;227.0;0.0;0.0;92.732124;0.0;0.0;1.0;-0.047666;0.998863;0.0;119.988579;2018-10-24T10:21:53.957Z
-56.64917;-13631.423828;227.0;0.0;0.0;91.978676;0.0;0.0;1.0;-0.034527;0.999404;0.0;119.993141;2018-10-24T10:21:54.958Z
-66.095215;-13433.152344;227.0;0.0;0.0;92.9105;0.0;0.0;1.0;-0.050776;0.99871;0.0;119.99781;2018-10-24T10:21:55.957Z
-76.484375;-13232.3125;227.0;0.0;0.0;92.995483;0.0;0.0;1.0;-0.052257;0.998634;0.0;119.99781;2018-10-24T10:21:56.958Z
-87.091309;-13030.929688;227.0;0.0;0.0;93.02948;0.0;0.0;1.0;-0.05285;0.998602;0.0;119.99781;2018-10-24T10:21:57.958Z
-97.842773;-12828.392578;227.0;0.0;0.0;93.045547;0.0;0.0;1.0;-0.05313;0.998588;0.0;119.993195;2018-10-24T10:21:58.959Z
-108.461426;-12629.058594;227.0;0.0;0.0;93.051521;0.0;0.0;1.0;-0.053234;0.998582;0.0;119.988525;2018-10-24T10:21:59.957Z
-119.196777;-12427.664063;227.0;0.0;0.0;93.049904;0.0;0.0;1.0;-0.053206;0.998584;0.0;119.993195;2018-10-24T10:22:00.957Z
-129.852783;-12227.390625;227.0;0.0;0.0;93.040085;0.0;0.0;1.0;-0.053034;0.998593;0.0;119.99781;2018-10-24T10:22:01.958Z
-140.38208;-12028.494141;227.0;0.0;0.0;93.018295;0.0;0.0;1.0;-0.052655;0.998613;0.0;119.99781;2018-10-24T10:22:02.957Z
-151.01709;-11825.367188;227.0;0.0;0.0;92.969795;0.0;0.0;1.0;-0.051809;0.998657;0.0;119.725975;2018-10-24T10:22:03.958Z
-161.198242;-11625.158203;227.0;0.0;0.0;92.817604;0.0;0.0;1.0;-0.049157;0.998791;0.0;119.993195;2018-10-24T10:22:04.958Z
-166.47998;-11450.404297;227.0;0.0;0.0;89.65374;0.0;0.0;1.0;0.006043;0.999982;0.0;119.993195;2018-10-24T10:22:05.950Z
-164.396729;-11247.064453;227.0;0.0;0.0;89.315048;0.0;0.0;1.0;0.011954;0.999929;0.0;119.947029;2018-10-24T10:22:06.950Z
-161.854004;-11042.402344;227.0;0.0;0.0;89.274681;0.0;0.0;1.0;0.012659;0.99992;0.0;119.99781;2018-10-24T10:22:07.951Z
-159.279785;-10838.925781;227.0;0.0;0.0;89.279747;0.0;0.0;1.0;0.012571;0.999921;0.0;119.988579;2018-10-24T10:22:08.950Z
-156.817139;-10640.033203;227.0;0.0;0.0;89.303528;0.0;0.0;1.0;0.012155;0.999926;0.0;119.99781;2018-10-24T10:22:09.950Z
-154.421875;-10437.832031;227.0;0.0;0.0;89.340424;0.0;0.0;1.0;0.011512;0.999934;0.0;119.99781;2018-10-24T10:22:10.951Z
-152.180664;-10235.949219;227.0;0.0;0.0;89.388573;0.0;0.0;1.0;0.010671;0.999943;0.0;119.993195;2018-10-24T10:22:11.954Z
-150.145508;-10035.660156;227.0;0.0;0.0;89.448013;0.0;0.0;1.0;0.009634;0.999954;0.0;119.988579;2018-10-24T10:22:12.955Z
-148.325684;-9833.492188;227.0;0.0;0.0;89.522072;0.0;0.0;1.0;0.008341;0.999965;0.0;119.993141;2018-10-24T10:22:13.955Z
-146.805664;-9632.371094;227.0;0.0;0.0;89.613815;0.0;0.0;1.0;0.00674;0.999977;0.0;119.99781;2018-10-24T10:22:14.956Z
-145.662354;-9433.960938;227.0;0.0;0.0;89.728676;0.0;0.0;1.0;0.004736;0.999989;0.0;119.988579;2018-10-24T10:22:15.957Z
-144.961914;-9228.591797;227.0;0.0;0.0;89.885849;0.0;0.0;1.0;0.001992;0.999998;0.0;119.873276;2018-10-24T10:22:16.956Z
-144.909912;-9034.810547;227.0;0.0;0.0;90.092209;0.0;0.0;1.0;-0.001609;0.999999;0.0;119.993141;2018-10-24T10:22:17.957Z
-145.833008;-8824.914063;227.0;0.0;0.0;90.435402;0.0;0.0;1.0;-0.007599;0.999971;0.0;119.993195;2018-10-24T10:22:18.957Z
-148.243164;-8627.861328;227.0;0.0;0.0;91.024734;0.0;0.0;1.0;-0.017884;0.99984;0.0;119.993195;2018-10-24T10:22:19.958Z
-153.892334;-8433.582031;227.0;0.0;0.0;92.642799;0.0;0.0;1.0;-0.046109;0.998936;0.0;119.988579;2018-10-24T10:22:20.957Z
-193.630371;-8243.769531;227.0;0.0;0.0;113.572304;0.0;0.0;1.0;-0.399906;0.916556;0.0;119.99781;2018-10-24T10:22:21.952Z
-271.522949;-8059.46875;227.0;0.0;0.0;110.528061;0.0;0.0;1.0;-0.350666;0.936501;0.0;119.993195;2018-10-24T10:22:22.954Z
-316.45459;-7867.201172;227.0;0.0;0.0;91.421486;0.0;0.0;1.0;-0.024807;0.999692;0.0;119.99781;2018-10-24T10:22:23.954Z
-311.540771;-7674.169922;227.0;0.0;0.0;88.060814;0.0;0.0;1.0;0.033839;0.999427;0.0;119.99781;2018-10-24T10:22:24.955Z
-304.520996;-7472.404297;227.0;0.0;0.0;88.00103;0.0;0.0;1.0;0.034881;0.999391;0.0;119.993195;2018-10-24T10:22:25.955Z
-297.617432;-7270.199219;227.0;0.0;0.0;88.102272;0.0;0.0;1.0;0.033116;0.999451;0.0;119.914772;2018-10-24T10:22:26.955Z
-291.198486;-7067.3125;227.0;0.0;0.0;88.282143;0.0;0.0;1.0;0.029978;0.999551;0.0;119.993195;2018-10-24T10:22:27.955Z
-285.636475;-6867.976563;227.0;0.0;0.0;88.529877;0.0;0.0;1.0;0.025656;0.999671;0.0;119.99781;2018-10-24T10:22:28.956Z
-281.040039;-6666.214844;227.0;0.0;0.0;88.872627;0.0;0.0;1.0;0.019675;0.999806;0.0;119.993195;2018-10-24T10:22:29.956Z
-277.90918;-6466.582031;227.0;0.0;0.0;89.352112;0.0;0.0;1.0;0.011308;0.999936;0.0;119.99781;2018-10-24T10:22:30.956Z
-276.853516;-6265.451172;227.0;0.0;0.0;90.094032;0.0;0.0;1.0;-0.001641;0.999999;0.0;119.988579;2018-10-24T10:22:31.957Z
-279.36084;-6062.027344;227.0;0.0;0.0;91.460114;0.0;0.0;1.0;-0.025481;0.999675;0.0;119.725922;2018-10-24T10:22:32.956Z
-289.710693;-5861.783203;227.0;0.0;0.0;95.265862;0.0;0.0;1.0;-0.091777;0.99578;0.0;119.99781;2018-10-24T10:22:33.952Z
-358.428467;-5690.066406;227.0;0.0;0.0;130.556061;0.0;0.0;1.0;-0.650192;0.75977;0.0;119.988579;2018-10-24T10:22:34.952Z
-486.986328;-5536.294922;227.0;0.0;0.0;129.341812;0.0;0.0;1.0;-0.633945;0.773378;0.0;119.993195;2018-10-24T10:22:35.952Z
-611.82373;-5380.791016;227.0;0.0;0.0;128.143082;0.0;0.0;1.0;-0.617627;0.786471;0.0;119.988579;2018-10-24T10:22:36.953Z
-733.186768;-5221.552734;227.0;0.0;0.0;126.353386;0.0;0.0;1.0;-0.592764;0.805376;0.0;119.993195;2018-10-24T10:22:37.952Z
-848.226807;-5055.445313;227.0;0.0;0.0;122.46949;0.0;0.0;1.0;-0.53685;0.843678;0.0;119.993195;2018-10-24T10:22:38.953Z
-926.517578;-4882.544922;227.0;0.0;0.0;90.547905;0.0;0.0;1.0;-0.009563;0.999954;0.0;119.993195;2018-10-24T10:22:39.953Z
-921.430908;-4685.761719;227.0;0.0;0.0;88.11557;0.0;0.0;1.0;0.032884;0.999459;0.0;119.993195;2018-10-24T10:22:40.953Z
-914.640869;-4484.357422;227.0;0.0;0.0;88.064484;0.0;0.0;1.0;0.033775;0.999429;0.0;119.988579;2018-10-24T10:22:41.953Z
-907.939209;-4281.792969;227.0;0.0;0.0;88.158234;0.0;0.0;1.0;0.032139;0.999483;0.0;119.99781;2018-10-24T10:22:42.953Z
-901.678711;-4078.414063;227.0;0.0;0.0;88.323395;0.0;0.0;1.0;0.029258;0.999572;0.0;119.99781;2018-10-24T10:22:43.954Z
-896.233887;-3879.53125;227.0;0.0;0.0;88.547699;0.0;0.0;1.0;0.025345;0.999679;0.0;119.99781;2018-10-24T10:22:44.955Z
-891.638672;-3677.660156;227.0;0.0;0.0;88.85479;0.0;0.0;1.0;0.019986;0.9998;0.0;119.993195;2018-10-24T10:22:45.956Z
-888.36084;-3478.789063;227.0;0.0;0.0;89.274017;0.0;0.0;1.0;0.01267;0.99992;0.0;119.993195;2018-10-24T10:22:46.956Z
-886.848633;-3275.28125;227.0;0.0;0.0;89.911797;0.0;0.0;1.0;0.001539;0.999999;0.0;119.99781;2018-10-24T10:22:47.956Z
-888.286621;-3072.664063;227.0;0.0;0.0;90.996506;0.0;0.0;1.0;-0.017391;0.999849;0.0;119.993195;2018-10-24T10:22:48.956Z
-895.516846;-2870.943359;227.0;0.0;0.0;93.516464;0.0;0.0;1.0;-0.061335;0.998117;0.0;119.99781;2018-10-24T10:22:49.957Z
-927.846191;-2686.912109;227.0;0.0;0.0;131.772263;0.0;0.0;1.0;-0.666171;0.745799;0.0;119.979355;2018-10-24T10:22:50.957Z
-1058.792236;-2546.966797;227.0;0.0;0.0;133.290726;0.0;0.0;1.0;-0.6857;0.727884;0.0;119.993195;2018-10-24T10:22:51.957Z
-1197.991699;-2399.183594;227.0;0.0;0.0;133.262146;0.0;0.0;1.0;-0.685337;0.728226;0.0;119.99781;2018-10-24T10:22:52.957Z
-1338.541016;-2249.583984;227.0;0.0;0.0;133.159592;0.0;0.0;1.0;-0.684033;0.729451;0.0;119.993195;2018-10-24T10:22:53.957Z
-1474.01709;-2104.78125;227.0;0.0;0.0;133.024933;0.0;0.0;1.0;-0.682316;0.731057;0.0;119.988579;2018-10-24T10:22:54.957Z
-1610.654785;-1957.953125;227.0;0.0;0.0;132.854706;0.0;0.0;1.0;-0.680141;0.733081;0.0;119.99781;2018-10-24T10:22:55.952Z
-1746.939941;-1810.523438;227.0;0.0;0.0;132.642136;0.0;0.0;1.0;-0.677417;0.735599;0.0;119.988579;2018-10-24T10:22:56.952Z
-1883.244141;-1661.822266;227.0;0.0;0.0;132.36908;0.0;0.0;1.0;-0.673904;0.738819;0.0;119.99781;2018-10-24T10:22:57.953Z
-2017.07666;-1514.203125;227.0;0.0;0.0;132.009689;0.0;0.0;1.0;-0.669256;0.743032;0.0;119.993195;2018-10-24T10:22:58.953Z
-2152.144531;-1362.929688;227.0;0.0;0.0;131.485718;0.0;0.0;1.0;-0.662433;0.749121;0.0;119.993141;2018-10-24T10:22:59.952Z
